2026/09/17 15:05:55.774, 599.99, 57390, 100, 84
2026/09/17 15:06:00.774, 600.10, 57390, 100, 84
2026/09/17 15:06:05.775, 600.01, 57390, 100, 84
2026/09/17 15:06:10.775, 600.04, 57390, 100, 84
2026/09/17 15:06:15.776, 465.95, 57390, 100, 84
2026/09/17 15:06:20.776, 600.03, 57390, 100, 85
2026/09/17 15:06:25.777, 599.93, 57390, 100, 85
2026/09/17 15:06:30.783, 600.01, 57390, 100, 85
2026/09/17 15:06:35.783, 599.98, 57390, 100, 85
2026/09/17 15:06:40.784, 599.90, 57390, 100, 86
2026/09/17 15:06:45.784, 599.95, 57390, 100, 86
2026/09/17 15:06:50.785, 599.97, 57390, 100, 86
2026/09/17 15:06:55.790, 600.00, 57390, 100, 86
2026/09/17 15:07:00.803, 599.99, 57390, 100, 86
2026/09/17 15:07:05.816, 449.57, 57390, 100, 85
2026/09/17 15:07:10.816, 600.07, 57390, 100, 86
2026/09/17 15:07:15.817, 600.01, 57390, 100, 86
2026/09/17 15:07:20.817, 600.01, 57390, 100, 86
2026/09/17 15:07:25.818, 599.94, 57390, 100, 86
2026/09/17 15:07:30.818, 600.06, 57390, 100, 86
2026/09/17 15:07:35.831, 599.97, 57390, 100, 86
2026/09/17 15:07:40.831, 600.22, 57390, 100, 86
2026/09/17 15:07:45.832, 600.01, 57390, 100, 86
2026/09/17 15:07:50.833, 599.96, 57390, 100, 86
2026/09/17 15:07:55.845, 578.52, 57030, 67, 78
2026/09/17 15:08:00.857, 564.61, 60912, 99, 83
2026/09/17 15:08:05.858, 585.01, 64376, 100, 84
2026/09/17 15:08:10.858, 586.03, 65938, 100, 83
2026/09/17 15:08:15.859, 566.20, 65938, 100, 83
2026/09/17 15:08:20.859, 483.68, 65938, 100, 83
2026/09/17 15:08:25.860, 582.33, 65938, 100, 83
2026/09/17 15:08:30.861, 584.69, 65938, 100, 81
2026/09/17 15:08:35.861, 597.09, 65938, 100, 84
2026/09/17 15:08:40.862, 584.85, 65938, 100, 83
2026/09/17 15:08:45.862, 584.46, 65938, 100, 83
2026/09/17 15:08:50.863, 482.82, 65938, 0, 74
2026/09/17 15:08:55.863, 582.60, 65938, 100, 84
2026/09/17 15:09:00.876, 584.88, 65938, 100, 83
2026/09/17 15:09:05.889, 494.23, 65938, 100, 83
2026/09/17 15:09:10.889, 582.96, 65938, 100, 83
2026/09/17 15:09:15.890, 563.77, 65938, 100, 84
2026/09/17 15:09:20.890, 550.40, 65938, 100, 85
2026/09/17 15:09:25.891, 542.73, 65938, 51, 78
2026/09/17 15:09:30.892, 582.26, 65938, 100, 83
2026/09/17 15:09:35.892, 515.55, 65938, 100, 83
2026/09/17 15:09:40.893, 568.31, 65938, 100, 84
2026/09/17 15:09:45.893, 564.18, 65938, 54, 77
2026/09/17 15:09:50.894, 508.33, 65938, 100, 82
2026/09/17 15:09:55.894, 592.77, 65938, 100, 83
2026/09/17 15:10:00.895, 583.07, 65938, 100, 83
2026/09/17 15:10:05.895, 545.68, 65938, 58, 80
2026/09/17 15:10:10.896, 562.72, 65938, 100, 84
2026/09/17 15:10:15.896, 548.54, 65938, 100, 83
2026/09/17 15:10:20.897, 531.69, 65938, 49, 76
2026/09/17 15:10:25.897, 599.18, 65938, 100, 82
2026/09/17 15:10:30.898, 577.33, 65938, 92, 82
2026/09/17 15:10:35.898, 584.52, 65938, 100, 83
2026/09/17 15:10:40.899, 559.88, 65938, 100, 84
2026/09/17 15:10:45.899, 583.02, 65938, 100, 83
2026/09/17 15:10:50.900, 582.74, 65938, 100, 81
2026/09/17 15:10:55.900, 520.31, 65938, 100, 84
2026/09/17 15:11:00.901, 563.29, 65938, 100, 84
2026/09/17 15:11:05.901, 592.46, 65938, 100, 82
2026/09/17 15:11:10.902, 581.37, 65938, 100, 82
2026/09/17 15:11:15.903, 481.66, 65938, 90, 82
2026/09/17 15:11:20.903, 563.72, 65938, 100, 83
2026/09/17 15:11:25.916, 583.09, 65938, 100, 83
2026/09/17 15:11:30.916, 583.15, 65938, 100, 83
2026/09/17 15:11:35.917, 588.08, 65938, 100, 86
2026/09/17 15:11:40.923, 594.31, 65938, 100, 83
2026/09/17 15:11:45.935, 581.72, 65938, 100, 83
2026/09/17 15:11:50.948, 582.10, 65938, 100, 85
2026/09/17 15:11:55.960, 584.95, 65938, 100, 83
2026/09/17 15:12:00.973, 597.52, 65938, 100, 83
2026/09/17 15:12:05.985, 563.10, 65938, 55, 81
2026/09/17 15:12:10.986, 583.51, 65938, 100, 83
2026/09/17 15:12:15.999, 472.28, 65938, 100, 83
2026/09/17 15:12:20.999, 581.32, 65938, 100, 84
2026/09/17 15:12:26.000, 596.35, 65938, 100, 84
2026/09/17 15:12:31.000, 597.23, 65938, 100, 83
2026/09/17 15:12:36.001, 560.17, 65938, 54, 80
2026/09/17 15:12:41.001, 558.71, 65938, 100, 84
2026/09/17 15:12:46.002, 466.90, 65938, 79, 82
2026/09/17 15:12:51.002, 578.60, 65938, 90, 81
2026/09/17 15:12:56.015, 583.04, 65938, 100, 84
2026/09/17 15:13:01.016, 571.32, 65938, 100, 84
2026/09/17 15:13:06.028, 583.80, 65938, 100, 84
2026/09/17 15:13:11.029, 584.62, 65938, 100, 83
2026/09/17 15:13:16.029, 567.94, 65938, 94, 84
2026/09/17 15:13:21.042, 583.27, 65938, 100, 83
2026/09/17 15:13:26.043, 573.52, 65938, 73, 80
2026/09/17 15:13:31.043, 486.10, 65938, 100, 83
2026/09/17 15:13:36.049, 597.19, 65938, 100, 84
2026/09/17 15:13:41.049, 555.10, 65938, 100, 84
2026/09/17 15:13:46.050, 552.96, 65938, 100, 84
2026/09/17 15:13:51.050, 558.53, 65938, 45, 80
2026/09/17 15:13:56.051, 567.80, 65938, 100, 84
2026/09/17 15:14:01.063, 594.39, 65938, 100, 83
2026/09/17 15:14:06.064, 545.82, 65938, 71, 82
2026/09/17 15:14:11.064, 465.75, 65938, 100, 83
2026/09/17 15:14:16.065, 590.49, 65938, 100, 82
2026/09/17 15:14:21.078, 562.97, 65938, 93, 83
2026/09/17 15:14:26.078, 578.46, 65938, 90, 81
2026/09/17 15:14:31.079, 575.43, 65938, 87, 81
2026/09/17 15:14:36.079, 560.42, 65938, 100, 84
2026/09/17 15:14:41.080, 550.25, 65938, 75, 83
2026/09/17 15:14:46.080, 595.38, 65938, 100, 82
2026/09/17 15:14:51.081, 520.18, 65938, 7, 78
2026/09/17 15:14:56.081, 598.58, 65938, 100, 85
2026/09/17 15:15:01.082, 579.22, 65938, 56, 82
2026/09/17 15:15:06.082, 583.60, 65938, 100, 84
2026/09/17 15:15:11.083, 552.92, 65938, 100, 83
2026/09/17 15:15:16.083, 598.51, 65938, 100, 83
2026/09/17 15:15:21.084, 440.41, 65938, 68, 81
2026/09/17 15:15:26.084, 584.23, 65938, 100, 83
2026/09/17 15:15:31.085, 594.92, 65938, 100, 85
2026/09/17 15:15:36.085, 584.64, 65938, 100, 84
2026/09/17 15:15:41.086, 583.94, 65938, 100, 82
2026/09/17 15:15:46.086, 583.93, 65938, 100, 84
2026/09/17 15:15:51.087, 486.95, 65938, 94, 84
2026/09/17 15:15:56.087, 583.55, 65938, 100, 82
2026/09/17 15:16:01.088, 584.92, 65938, 100, 84
2026/09/17 15:16:06.094, 449.07, 65938, 100, 83
2026/09/17 15:16:11.107, 583.21, 65938, 100, 82
2026/09/17 15:16:16.119, 584.90, 65938, 100, 82
2026/09/17 15:16:21.132, 572.08, 65938, 100, 84
2026/09/17 15:16:26.132, 585.58, 65938, 100, 84
2026/09/17 15:16:31.145, 517.98, 65938, 100, 85
2026/09/17 15:16:36.158, 562.86, 65938, 100, 85
2026/09/17 15:16:41.158, 563.34, 65938, 100, 85
2026/09/17 15:16:46.171, 521.65, 65938, 100, 84
2026/09/17 15:16:51.172, 570.25, 65938, 100, 84
2026/09/17 15:16:56.172, 584.96, 65938, 100, 84
2026/09/17 15:17:01.185, 559.59, 65938, 94, 82
2026/09/17 15:17:06.186, 585.58, 65938, 100, 84
2026/09/17 15:17:11.186, 584.50, 65938, 56, 79
2026/09/17 15:17:16.192, 552.34, 65938, 100, 85
2026/09/17 15:17:21.205, 497.94, 65938, 100, 84
2026/09/17 15:17:26.218, 568.93, 65938, 100, 84
2026/09/17 15:17:31.218, 585.27, 65938, 100, 84
2026/09/17 15:17:36.231, 563.84, 65938, 100, 84
2026/09/17 15:17:41.232, 587.43, 65938, 100, 84
2026/09/17 15:17:46.232, 556.35, 65938, 100, 85
2026/09/17 15:17:51.245, 564.46, 65938, 53, 82
2026/09/17 15:17:56.257, 481.63, 65938, 100, 84
2026/09/17 15:18:01.258, 595.09, 65938, 100, 83
2026/09/17 15:18:06.271, 585.69, 65938, 100, 84
2026/09/17 15:18:11.271, 169.30, 57030, 0, 73
2026/09/17 15:18:16.283, 600.83, 57390, 100, 83
2026/09/17 15:18:21.284, 600.00, 57390, 100, 84
2026/09/17 15:18:26.284, 600.01, 57390, 100, 85
2026/09/17 15:18:31.285, 597.91, 57390, 99, 84
2026/09/17 15:18:36.285, 600.03, 57390, 100, 85
2026/09/17 15:18:41.286, 600.01, 57390, 100, 85
2026/09/17 15:18:46.286, 600.02, 57390, 100, 86
2026/09/17 15:18:51.287, 600.03, 57390, 100, 86
2026/09/17 15:18:56.287, 599.99, 57390, 100, 86
2026/09/17 15:19:01.288, 600.07, 57390, 100, 86
2026/09/17 15:19:06.300, 533.95, 57390, 100, 86
2026/09/17 15:19:11.313, 600.01, 57390, 100, 87
2026/09/17 15:19:16.326, 600.04, 57390, 100, 86
2026/09/17 15:19:21.326, 600.06, 62190, 100, 86
2026/09/17 15:19:26.327, 600.04, 57390, 100, 87
2026/09/17 15:19:31.339, 600.01, 57390, 100, 87
2026/09/17 15:19:36.352, 600.03, 57390, 100, 87
2026/09/17 15:19:41.353, 600.02, 57390, 100, 87
2026/09/17 15:19:46.353, 599.98, 57390, 100, 86
2026/09/17 15:19:51.354, 600.04, 57390, 100, 86
2026/09/17 15:19:56.354, 451.65, 57390, 100, 86
2026/09/17 15:20:01.367, 600.00, 57390, 100, 87
2026/09/17 15:20:06.368, 599.96, 57390, 100, 86
2026/09/17 15:20:11.368, 599.95, 57390, 100, 86
2026/09/17 15:20:16.369, 600.07, 57390, 100, 86
2026/09/17 15:20:21.369, 600.01, 57390, 100, 86
2026/09/17 15:20:26.370, 600.00, 57390, 100, 87
2026/09/17 15:20:31.371, 243.54, 58482, 100, 83
2026/09/17 15:20:36.383, 570.57, 64310, 60, 79
2026/09/17 15:20:41.386, 564.98, 64310, 100, 84
2026/09/17 15:20:46.386, 563.46, 64310, 100, 84
2026/09/17 15:20:51.399, 565.01, 64326, 100, 85
2026/09/17 15:20:56.411, 563.39, 64326, 94, 86
2026/09/17 15:21:01.412, 486.45, 64326, 100, 84
2026/09/17 15:21:06.412, 569.33, 64326, 100, 85
2026/09/17 15:21:11.425, 473.60, 64326, 64, 82
2026/09/17 15:21:16.437, 584.93, 64326, 100, 82
2026/09/17 15:21:21.450, 585.31, 64326, 100, 83
2026/09/17 15:21:26.463, 550.15, 64326, 100, 84
2026/09/17 15:21:31.463, 583.41, 64326, 100, 84
2026/09/17 15:21:36.464, 583.14, 64326, 100, 84
2026/09/17 15:21:41.464, 573.55, 64326, 100, 84
2026/09/17 15:21:46.465, 596.59, 64326, 100, 84
2026/09/17 15:21:51.465, 584.51, 64326, 100, 84
2026/09/17 15:21:56.466, 589.98, 64326, 100, 84
2026/09/17 15:22:01.479, 597.71, 64326, 100, 84
2026/09/17 15:22:06.479, 558.57, 64326, 100, 84
2026/09/17 15:22:11.480, 581.31, 64326, 100, 85
2026/09/17 15:22:16.492, 588.21, 64326, 94, 83
2026/09/17 15:22:21.493, 598.69, 64326, 100, 84
2026/09/17 15:22:26.499, 463.45, 64326, 94, 83
2026/09/17 15:22:31.504, 560.94, 64326, 80, 83
2026/09/17 15:22:36.505, 563.12, 64326, 100, 85
2026/09/17 15:22:41.518, 581.59, 64326, 100, 84
2026/09/17 15:22:46.530, 549.25, 64326, 59, 82
2026/09/17 15:22:51.531, 481.63, 64326, 92, 81
2026/09/17 15:22:56.544, 561.66, 64326, 100, 83
2026/09/17 15:23:01.544, 598.05, 64326, 100, 84
2026/09/17 15:23:06.557, 582.84, 64326, 100, 83
2026/09/17 15:23:11.570, 559.78, 64326, 100, 85
2026/09/17 15:23:16.582, 584.46, 64326, 100, 84
2026/09/17 15:23:21.583, 471.28, 64326, 96, 84
2026/09/17 15:23:26.583, 583.68, 64326, 100, 83
2026/09/17 15:23:31.584, 583.14, 64326, 100, 84
2026/09/17 15:23:36.584, 444.69, 64326, 61, 80
2026/09/17 15:23:41.585, 558.92, 64326, 100, 85
2026/09/17 15:23:46.585, 562.57, 64326, 100, 85
2026/09/17 15:23:51.586, 530.48, 64326, 100, 83
2026/09/17 15:23:56.586, 585.43, 64326, 64, 79
2026/09/17 15:24:01.587, 583.02, 64326, 100, 84
2026/09/17 15:24:06.600, 566.02, 64326, 100, 84
2026/09/17 15:24:11.600, 598.80, 64326, 100, 85
2026/09/17 15:24:16.601, 582.96, 64326, 100, 84
2026/09/17 15:24:21.601, 592.21, 64326, 100, 82
2026/09/17 15:24:26.607, 595.18, 64326, 100, 84
2026/09/17 15:24:31.616, 551.60, 64326, 69, 83
2026/09/17 15:24:36.628, 584.71, 64326, 100, 82
2026/09/17 15:24:41.631, 542.58, 64326, 40, 77
2026/09/17 15:24:46.632, 574.70, 64326, 100, 82
2026/09/17 15:24:51.632, 562.80, 64326, 100, 85
2026/09/17 15:24:56.633, 587.73, 64326, 100, 84
2026/09/17 15:25:01.633, 583.07, 64326, 100, 83
2026/09/17 15:25:06.634, 587.49, 64326, 100, 84
2026/09/17 15:25:11.635, 590.77, 64326, 100, 84
2026/09/17 15:25:16.635, 561.61, 64326, 100, 85
2026/09/17 15:25:21.636, 558.03, 64326, 86, 81
2026/09/17 15:25:26.636, 457.37, 64326, 100, 83
2026/09/17 15:25:31.637, 582.56, 64326, 100, 85
2026/09/17 15:25:36.649, 582.82, 64326, 100, 85
2026/09/17 15:25:41.650, 555.87, 64326, 100, 84
2026/09/17 15:25:46.650, 561.87, 64326, 100, 84
2026/09/17 15:25:51.663, 565.05, 64326, 94, 84
2026/09/17 15:25:56.664, 515.82, 64326, 100, 85
2026/09/17 15:26:01.664, 596.94, 64326, 100, 83
2026/09/17 15:26:06.665, 589.83, 64326, 95, 85
2026/09/17 15:26:11.665, 588.89, 64326, 100, 84
2026/09/17 15:26:16.666, 564.44, 64326, 90, 84
2026/09/17 15:26:21.678, 562.04, 64326, 100, 85
2026/09/17 15:26:26.679, 566.03, 64326, 100, 85
2026/09/17 15:26:31.692, 566.82, 64326, 100, 85
2026/09/17 15:26:36.704, 564.58, 64326, 100, 84
2026/09/17 15:26:41.705, 586.71, 64326, 100, 86
2026/09/17 15:26:46.705, 524.67, 64326, 100, 84
2026/09/17 15:26:51.706, 567.07, 64326, 100, 85
2026/09/17 15:26:56.706, 596.78, 64326, 100, 84
2026/09/17 15:27:01.707, 564.95, 64326, 72, 84
2026/09/17 15:27:06.712, 583.29, 64326, 100, 83
2026/09/17 15:27:11.718, 554.57, 64326, 69, 78
2026/09/17 15:27:16.719, 443.07, 64326, 73, 83
2026/09/17 15:27:21.719, 562.27, 64326, 100, 84
2026/09/17 15:27:26.732, 597.99, 64326, 100, 84
2026/09/17 15:27:31.734, 583.10, 64326, 100, 83
2026/09/17 15:27:36.740, 598.15, 64326, 100, 84
2026/09/17 15:27:41.740, 577.25, 64326, 100, 84
2026/09/17 15:27:46.741, 564.34, 64326, 100, 85
2026/09/17 15:27:51.753, 593.66, 64326, 100, 83
2026/09/17 15:27:56.754, 532.40, 64326, 100, 85
2026/09/17 15:28:01.754, 525.41, 64326, 100, 85
2026/09/17 15:28:06.767, 566.22, 64326, 100, 85
2026/09/17 15:28:11.768, 586.55, 64326, 100, 84
2026/09/17 15:28:16.780, 585.62, 64326, 100, 84
2026/09/17 15:28:21.793, 588.20, 64326, 69, 80
2026/09/17 15:28:26.806, 590.02, 64326, 100, 83
2026/09/17 15:28:31.806, 568.99, 64326, 100, 84
2026/09/17 15:28:36.807, 581.38, 64326, 100, 84
2026/09/17 15:28:41.807, 601.77, 64326, 95, 84
2026/09/17 15:28:46.808, 598.68, 64326, 100, 85
2026/09/17 15:28:51.808, 530.17, 64326, 27, 77
2026/09/17 15:28:56.809, 597.28, 64326, 100, 84
2026/09/17 15:29:01.809, 575.93, 64326, 51, 82
2026/09/17 15:29:06.810, 583.27, 64326, 100, 83
2026/09/17 15:29:11.810, 584.72, 64326, 100, 84
2026/09/17 15:29:16.811, 593.26, 64326, 100, 84
2026/09/17 15:29:21.811, 568.65, 64326, 100, 84
2026/09/17 15:29:26.812, 565.83, 64326, 100, 84
2026/09/17 15:29:31.812, 584.77, 64326, 100, 84
2026/09/17 15:29:36.813, 584.35, 64326, 100, 84
2026/09/17 15:29:41.813, 569.04, 64326, 100, 86
2026/09/17 15:29:46.814, 598.17, 64326, 100, 85
2026/09/17 15:29:51.814, 491.70, 64326, 100, 84
2026/09/17 15:29:56.815, 558.59, 64326, 94, 83
2026/09/17 15:30:01.815, 563.36, 64326, 100, 84
2026/09/17 15:30:06.821, 563.27, 64326, 100, 84
2026/09/17 15:30:11.821, 586.71, 64326, 100, 85
2026/09/17 15:30:16.822, 583.66, 64326, 100, 83
2026/09/17 15:30:21.822, 583.56, 64326, 100, 82
2026/09/17 15:30:26.823, 568.70, 64326, 100, 84
2026/09/17 15:30:31.823, 583.82, 64326, 100, 86
2026/09/17 15:30:36.824, 596.86, 64326, 100, 84
2026/09/17 15:30:41.830, 563.55, 64326, 63, 81
2026/09/17 15:30:46.842, 127.05, 57030, 0, 73
2026/09/17 15:30:51.855, 600.28, 57390, 100, 83
2026/09/17 15:30:56.855, 599.99, 57390, 100, 84
2026/09/17 15:31:01.856, 599.95, 57390, 100, 84
2026/09/17 15:31:06.868, 526.80, 57390, 0, 74
2026/09/17 15:31:11.881, 600.01, 57390, 100, 85
2026/09/17 15:31:16.881, 599.97, 57390, 100, 85
2026/09/17 15:31:21.882, 600.00, 57390, 100, 86
2026/09/17 15:31:26.882, 600.04, 57390, 100, 85
2026/09/17 15:31:31.895, 599.99, 57390, 100, 86
2026/09/17 15:31:36.907, 600.03, 57390, 100, 86
